system:index,EVI2,GVI,MSR,NDGI,RDVI,estimatefCOVER,.geo
0_801,1.0762895749087682,3.0893760539629005,0.8898223650461362,-0.06761006289308176,31.33887362366427,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_813,0.69429711036619,1.5984251968503935,0.5191090506255,-0.05925925925925926,22.748881904545918,0.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_828,0.6695959298658705,1.318869828456105,0.4980456017758605,-0.016377171215880892,22.103935974185074,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_831,0.938074731978648,2.5,0.744343728378969,-0.06988896146309602,29.07477419885815,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_838,1.1870647685955507,3.4682713347921226,1.0188730280513465,-0.04592901878914405,30.5583188890169,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_876,0.7631987895145789,2.1785714285714284,0.5793968768154807,-0.12058328659562535,25.26881543552749,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_883,0.49013314748927117,1.43343653250774,0.35252543716731605,-0.141718334809566,17.701489978633685,0.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_903,1.019908276005837,2.323809523809524,0.8285821214400789,0.0029850746268656717,32.49503790246023,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_925,0.34937455922200367,1.3537263626251392,0.24597665052213888,-0.20512820512820512,12.766379837428165,0.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_929,0.984649403922574,2.4326923076923075,0.7917677457405741,-0.03345724907063197,25.401021146146466,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_938,1.2851512271482082,3.2039355992844367,1.1444873120870975,0.044859813084112146,34.38134009403947,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_980,0.908810492162866,2.795275590551181,0.7154046002657631,-0.1265474552957359,27.998589753451867,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1022,0.9989535694907372,2.6433823529411766,0.8065012487679657,-0.05500868558193399,33.0863645331828,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1033,0.8281114952463267,2.3013513513513515,0.638479595422349,-0.10303030303030303,26.474354392525683,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1058,0.9614305750350631,2.343283582089552,0.7679313887560335,-0.03365384615384615,26.577554507660526,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1082,1.0864708685809603,2.5262237762237763,0.9012352144071475,0.012389380530973451,28.751908336834074,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1088,1.312154696132597,3.5638297872340425,1.1812509765157315,0.02081447963800905,36.42573746569509,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1141,0.6345378798170538,1.0096153846153846,0.46862614204502,0.0353409656545545,20.268232341179257,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1194,0.809102694693953,1.8318695106649936,0.6209484281592791,-0.03743961352657005,25.04427401830565,0.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1327,0.666239296671093,2.166917293233083,0.49521529881449433,-0.17237087741132545,21.083635479664558,0.098,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1329,0.8068809148264984,2.158711217183771,0.6188860612186149,-0.09307359307359307,27.06987181492675,0.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1373,0.5754394032291028,1.3826666666666667,0.42018661540424457,-0.08312958435207823,17.42710755734264,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1400,0.4487582521219742,1.3461875547765119,0.32059605533564955,-0.14723467862481315,17.59632289136699,0.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1434,0.632295719844358,1.7986577181208054,0.46674222687668654,-0.13077297034516286,22.117884585870506,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1443,0.8547241349254773,2.190909090909091,0.6633976950482684,-0.07117008443908324,27.12844386188992,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1493,1.0312920592193808,2.669479606188467,0.8407367243339521,-0.039837947332883185,31.636441913399853,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1494,0.7696563394949232,2.202445652173913,0.5851792255048895,-0.12066905615292713,24.720354020182565,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1529,0.3245282275538746,1.3449101796407184,0.22772689061406262,-0.21743205248359887,11.547195941489225,0.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1532,1.085707202740467,2.5580774365821095,0.90029237516523,0.007397444519166106,33.033207096561746,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1542,0.7798376860648487,2.102088167053364,0.5943102254759061,-0.09926854754440961,26.57231698702702,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1552,0.5568565005620083,1.8175438596491227,0.40520111156176725,-0.17590361445783131,19.73732855099997,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1579,1.077381689152948,2.485576923076923,0.8909871247037392,0.01278149726110773,34.29201166647499,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1643,0.6211120497657631,1.3419540229885056,0.45747720101745154,-0.04874715261958998,21.578658141970017,0.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1666,1.2566279736314132,3.2116279069767444,1.1068283010715605,0.026252983293556086,29.78372545431162,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1677,1.0843060441317558,2.6846625766871166,0.8986948192921164,-0.010922330097087379,35.03647734184399,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1694,0.6918258119450188,1.8200934579439254,0.5169836108213155,-0.10131233595800525,23.195642445778965,0.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1698,0.5990026757479932,1.1475563909774436,0.43931332474256796,-0.01799723119520074,20.307000322586664,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1733,0.8646148589280485,2.200290275761974,0.672789093177561,-0.06702775897088693,25.900997611036324,0.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1758,1.0185230498189293,2.94195688225539,0.8271516483498067,-0.08288973384030418,29.9574803892493,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1770,0.6371562709590879,1.4508670520231215,0.4708043058552858,-0.06233062330623306,20.47500443105234,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1775,0.5347390776699028,1.0843694493783302,0.3875693303152464,-0.0396588486140725,18.889411610845002,0.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1781,0.6344876660341556,1.5,0.4685900574213203,-0.07370864770748695,19.801238372785942,0.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1784,0.4665692956832197,1.026061776061776,0.334287190615223,-0.06455981941309255,16.068796573075858,0.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1819,0.6785336623193514,2.0097087378640777,0.5056262552424224,-0.14077163712200208,23.183871243651126,0.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1846,0.4638939670932358,1.4168399168399168,0.3322196366610663,-0.15316901408450703,16.835027674726383,0.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1887,0.8916256157635467,2.3253301320528212,0.6986514258866258,-0.07083100948131622,29.636312050542063,0.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1949,0.7644815102146367,2.643187066974596,0.5805127604377548,-0.1864725223109441,28.464809149041447,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1989,1.0302953372260302,2.652575957727873,0.839655654011532,-0.03811944091486658,32.54813898213609,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1998,0.874658629188037,2.3529411764705883,0.6823018078877224,-0.08455361360415682,31.684570147701567,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2012,0.8988740083596349,2.1329268292682926,0.7056962723472879,-0.0369935408103347,28.696053725566966,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2022,0.5025970880318649,0.9297200714711138,0.36222982755949945,-0.01956204379562044,21.157992575371953,0.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2038,0.889767374795732,1.839799749687109,0.6968917538739713,0.006931316950220542,26.785967598534285,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2043,1.0548820090928772,2.201405152224824,0.8662268210940226,0.042098840756558877,32.855055541323814,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2050,1.112191794664511,2.63595166163142,0.9302865569522223,0.012232415902140673,31.871019336804764,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2065,1.1985765681213827,3.154109589041096,1.032948362845597,-0.0025619128949615714,33.50288166690627,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2091,1.2236746550472042,3.7178571428571425,1.0642893020554667,-0.05084745762711865,35.40292727092058,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2099,0.3468880333654155,1.2627314814814814,0.2441470255001882,-0.18758815232722145,12.198686619948441,0.017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2125,0.9881471322917178,2.011583011583012,0.7953106961937726,0.033932135728542916,29.148583528571564,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2170,0.4596952256850183,1.0137575236457437,0.3289899089078456,-0.06548814785054238,16.77563794176919,0.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2181,0.6523447192126375,1.935279187817259,0.4834962688961285,-0.14301250679717237,21.75862068965517,0.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2203,0.918794014084507,2.0972906403940885,0.7252047301542927,-0.019915509957754977,28.81023710254329,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2205,0.38658061046120745,1.3067307692307693,0.2735940955486416,-0.17427550615323542,14.773517977086172,0.042,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2221,0.8428973581637073,2.3983402489626555,0.6522711641858306,-0.10905730129390019,26.87280136277403,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2238,0.6804222648752399,1.9695193434935523,0.5072321914435635,-0.133130081300813,23.477336028977902,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2277,0.8277174118805133,2.7675675675675677,0.6380932129761298,-0.16807195053400786,28.272263403772644,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2278,0.5153773174684746,1.5622119815668203,0.37227907984818903,-0.15275744265495364,17.874164490706196,0.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2289,0.830237084217976,2.0793814432989692,0.6404240278022603,-0.0673076923076923,29.32454556201755,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2306,1.0656565656565657,2.6493184634448577,0.8780165355460615,-0.01705237515225335,34.31915256535675,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2327,1.220682302771855,3.084848484848485,1.0605021939659718,0.019305019305019305,35.7100678557516,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2329,0.9050480251539821,1.8043956043956042,0.7117142158757778,0.021897810218978103,28.73189455177007,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2453,0.7405097348596028,1.340159271899886,0.5593082057047768,0.019130434782608695,22.476082898177474,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2480,0.6182380216383309,1.430957683741648,0.4551157289628453,-0.06894764126490409,20.320273212300233,0.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2489,1.2016191772828941,3.1948470209339774,1.0366858304545947,-0.005604483586869495,34.76993005284865,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2499,1.1046373365041617,2.5887323943661973,0.9216538770518498,0.014285714285714285,32.6518120120676,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2554,1.1136633076467102,3.0815109343936378,0.9320267267114275,-0.0446343779677113,29.459264281663646,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2568,1.1915369903503434,3.080168776371308,1.0242177815439337,0.0021141649048625794,36.50439798598522,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2584,0.6450292901447279,2.075104311543811,0.47737126808767233,-0.1697459584295612,21.09887511260659,0.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2603,0.8609611924955024,1.8907330567081604,0.6693312034065219,-0.018329938900203666,25.14465193886685,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2616,1.1553798635441639,3.1273006134969323,0.980590953423079,-0.025411061285500747,34.502363521070905,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2619,0.6821223873425541,1.6932573599240266,0.5086694359914312,-0.08394954327968682,24.886316730516047,0.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2718,0.9530894276470824,2.3021077283372366,0.7594031519673311,-0.03229461756373938,31.25311455934606,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2790,0.5539820059980006,1.7589285714285716,0.40290871628985114,-0.16728624535315986,18.629433539198562,0.147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2854,1.1349830551825564,2.6060037523452158,0.9567026496031898,0.02995169082125604,28.841778461434757,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2860,0.6735044239996479,1.9850746268656718,0.5013654986896887,-0.13952130764740223,21.71906729422289,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2867,0.49916224518290986,1.5583941605839415,0.35955322453230565,-0.16111748947569843,19.578815495324374,0.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2878,0.8485543537729894,1.7960308710033077,0.657577237071646,-0.008743169398907104,27.425786217328827,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2888,0.4623647229849782,0.9083484573502723,0.33104971528719884,-0.03713411970292704,15.969728201975913,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2917,0.7462298491939677,1.4573839662447257,0.5643077777500858,-0.002105263157894737,26.886564897986723,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2964,0.38520445822261595,1.3651137594799567,0.2725707060043522,-0.18714222809335096,14.051983031982509,0.046,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2980,0.6340312592155707,1.7858176555716354,0.4682149349413289,-0.1275252525252525,19.440579335793586,0.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2983,0.9831990197464536,2.446022727272727,0.7901831231097122,-0.03627652292950034,29.582714170508417,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3008,0.7073024195750723,1.3852242744063323,0.5303492777523365,-0.009150326797385621,20.396230081816284,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3026,1.0051927016340336,2.64812030075188,0.8130810441424637,-0.05203136136849608,30.009185277367628,0.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3030,0.7700164216766132,2.208542713567839,0.5854903114049783,-0.12141280353200883,25.74081109332604,0.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3069,0.9352558348294435,2.416208791208791,0.7415300253708783,-0.059431524547803614,28.988016668477652,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3111,1.1733848702374379,2.9186851211072664,1.002211167065583,0.011373578302712161,31.956242166868776,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3122,0.9753160126816817,2.6109660574412534,0.7820382040615144,-0.06414172266340867,31.42227056022125,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3131,0.9440356312935709,2.106223175965665,0.7502834237608673,-0.006925945657964837,31.467989687935262,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3134,0.5190723883831816,1.1513227513227515,0.37519554634883634,-0.06435643564356436,17.184029279853497,0.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3202,1.292519566526189,3.8468634686346865,1.154377579762597,-0.021660649819494584,36.47359173196757,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3267,1.2248929257125978,3.0023094688221708,1.0660282927404314,0.03218116805721097,28.69231106677364,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3332,0.6164913996902259,1.7910085054678007,0.4536696577218116,-0.1382198952879581,20.800328466219,0.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3357,1.1629864009694357,3.34037558685446,0.9898026975458145,-0.04591265397536394,28.716979986602873,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3402,0.6474012701657055,1.7916666666666665,0.4793384369559512,-0.12112676056338029,22.99804699283471,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3410,0.9421217292377703,2.459736456808199,0.74840529817182,-0.061813186813186816,28.392857142857142,0.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3462,0.4009703196347032,1.0832116788321167,0.2844107530922339,-0.11612903225806452,11.738943407356427,0.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3465,1.2033616069105482,3.236521739130435,1.0388714003170276,-0.009474590869939707,33.653055241213494,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3487,1.0692990995376004,3.5452436194895594,0.8821518215075903,-0.12398373983739837,28.05275398903692,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3529,1.0692572344236024,2.780269058295964,0.8820246562472791,-0.03253796095444685,31.87154780783285,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3543,0.32489365694983113,1.275830258302583,0.22798461320529123,-0.20294117647058824,12.973294153726824,0.031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3591,0.794173541225759,1.7809965237543453,0.6073030316409121,-0.036830357142857144,25.495044547625938,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3681,0.6274131274131274,2.080054274084125,0.4626999166551034,-0.18020022246941045,20.94782728656171,0.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3714,1.0601798296350826,2.6286173633440515,0.8720732851822782,-0.017377567140600316,29.94749513176947,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3736,0.9490986214209968,2.3125,0.7553903693586819,-0.03614457831325301,30.213391117996053,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3770,0.6929533476478626,1.6235294117647059,0.5179749638301532,-0.0647921760391198,21.17546405561902,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3780,1.0906158772012429,3.2055921052631575,0.9058075119820661,-0.07317073170731707,32.448903054098615,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3856,0.7528877887788779,1.55599603567889,0.5702175562628816,-0.01800486618004866,25.461744123156674,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3866,1.2561379467854286,3.33587786259542,1.1065374432940895,0.011583011583011582,23.586475766431484,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3895,0.48987030771709356,1.0664100096246392,0.35232779309083506,-0.061003163126976956,16.8841189241793,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3909,0.7185132575757576,1.7153945666235448,0.5400491590950526,-0.06755126658624849,22.22384898722475,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3939,0.8790288823775639,2.5984848484848486,0.686508635390139,-0.11705685618729098,29.77548386260644,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3975,0.8421567599678513,2.080971659919028,0.651544297410228,-0.060836501901140684,29.89237103599924,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3985,0.6881149272650451,1.1659973226238285,0.5138641625157705,0.028217481073640742,18.91806775110651,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4013,0.9563823075844666,2.5806451612903225,0.7627089541790094,-0.07080103359173126,33.46601131063393,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4038,0.8041433828540276,2.199442119944212,0.6164022594134488,-0.10094043887147336,25.141817177686598,0.175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4087,0.7313564947997344,2.060893098782138,0.551252068080299,-0.11971411554496725,23.362579452531083,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4106,0.9365179998897404,2.3158756137479544,0.7428371293297359,-0.04381846635367762,26.18793655091315,0.174,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4131,0.964899679164871,2.142098273572377,0.7714206260746651,-6.635700066357001E-4,28.859429423789145,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4165,0.6622082349855756,1.9113756613756614,0.4918043715964424,-0.1335243553008596,21.458891223434286,0.172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4196,1.080514913385143,2.942857142857143,0.8944858730053663,-0.04697072838665759,33.51547901376682,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4197,0.7670492238291096,1.7417631344612645,0.5828104285497342,-0.045068027210884355,28.186028134290243,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4198,1.1862518567420368,2.772277227722772,1.018629810084164,0.038560411311053984,18.66528985338437,0.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4246,0.8551560497419377,2.20746887966805,0.6637694902663864,-0.0735223450264296,30.442312308894728,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4271,0.6205507680779319,1.6964477933261572,0.4570111035720364,-0.11901375059269796,21.827154984291397,0.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4296,1.0493456768958227,3.107355864811133,0.860278612443012,-0.08545454545454545,28.46664022514509,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4355,1.2549212598425197,3.451013513513513,1.1044171232366051,-0.002527379949452401,35.894582496967125,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4362,1.0579141670512229,2.6132208157524612,0.8695555876298771,-0.016597510373443983,31.906510679308283,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4389,1.1857638888888888,3.1065759637188206,1.0173405566111822,-0.004514672686230248,28.759488104421624,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4424,0.6255567574446425,1.8479307025986524,0.4611367611967865,-0.14309278350515464,23.86348303967403,0.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4486,0.625027510013645,1.2964554242749733,0.4607301376127419,-0.03673047077082255,20.27278933105029,0.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4496,0.42883614973989326,1.49438202247191,0.3054184143663071,-0.18822553897180763,16.208966057252425,0.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4528,1.239705778841416,3.2459396751740135,1.084896484041509,0.011737089201877934,29.697729392208853,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
