system:index,GVI,MSR,NDGI,RDVI,SGI,estimateLAI,.geo
0_1319,3.1997167138810196,1.2341849725531884,0.08615384615384615,39.743632647877725,4.991582491582491,1.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1331,3.849699398797595,1.1469801604867729,-0.025390625,34.91938326594592,4.609523809523809,1.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1355,3.3208020050125313,1.4256873344206176,0.1531791907514451,31.863001547644345,5.8839590443686,1.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1359,3.0279850746268657,1.2227243266978205,0.10174717368961973,33.7972063286899,4.940503432494279,1.719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1371,2.1954887218045114,0.7822409098344684,-0.0029985007496251873,27.545342329279965,3.1763826606875933,1.164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1396,1.4876615746180963,0.5095676210701603,-0.043820224719101124,21.52541291547918,2.278794402583423,0.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1412,3.556420233463035,1.251502624751761,0.05327868852459016,35.5033100062234,5.06926406926407,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1423,2.724786324786325,1.0980991878412711,0.08333333333333333,32.56577258034384,4.402020202020202,1.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1441,4.066390041493776,1.6339134382131848,0.15587529976019185,27.95877167162082,6.9375,1.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1474,4.171079429735234,1.3168652730459078,0.01867219917012448,37.644612707130534,5.367864693446089,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1559,3.105032822757112,1.1738079045870957,0.0702576112412178,31.021904470440933,4.72544080604534,1.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1572,2.896414342629482,0.8858323457729842,-0.045627376425855515,28.086316617976156,3.556363636363636,1.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1631,3.2558139534883717,1.6306212321858293,0.2384,32.453034827208704,6.920168067226891,1.756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1644,2.991776315789474,1.2255473988414167,0.10746812386156648,35.86422133966258,4.953061224489796,1.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1659,3.0999999999999996,1.003493452444009,-0.01060070671378092,32.191979908547985,4.013986013986014,1.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1731,3.530249110320285,1.1835270234582131,0.025547445255474453,36.25372349886929,4.7677902621722845,1.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1736,2.778393351800554,0.951936440031229,0.004172461752433936,34.284388282527146,3.810055865921788,1.221,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1768,3.9154135338345863,1.1864632565428732,-0.013901760889712697,36.77643279132922,4.780621572212066,1.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1803,2.945945945945946,1.0232295826043158,0.01834862385321101,20.051401836189168,4.093457943925234,1.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1834,2.983050847457627,1.1207563875896713,0.060674157303370786,30.498070249556942,4.497607655502392,1.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1836,3.586206896551724,1.3927318200989236,0.11045655375552282,31.66423582885442,5.725165562913907,1.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1866,3.5396825396825395,1.3484359721209167,0.09701492537313433,33.70259806423045,5.515151515151516,1.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1890,3.6494252873563218,1.5140231701398459,0.152317880794702,22.24730026910248,6.3203125,1.614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1891,3.343181818181818,1.018570500545285,-0.0319031903190319,29.5581182239529,4.074626865671642,1.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1912,4.055350553505535,1.5602780949430037,0.12916666666666668,29.217372312350495,6.555023923444976,1.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1926,2.6741405082212255,0.9401457137301209,0.012102874432677761,32.36139248489712,3.76416539050536,1.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1948,3.416149068322981,1.1580558936632463,0.026567481402763018,32.906455488453716,4.657205240174672,1.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1965,3.3454545454545457,1.0751641637003821,-0.004524886877828055,30.24394311389308,4.306306306306307,1.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1974,3.131221719457014,1.1052408021296414,0.0351288056206089,29.88954943330836,4.432038834951456,1.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1976,3.421532846715328,1.1163041058392027,0.006427915518824609,34.56849876133885,4.478743068391867,1.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1991,3.669741697416974,1.1221589758689638,-0.018115942028985508,35.40427913296172,4.50355871886121,1.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1999,3.397408207343412,0.9618285517701701,-0.06653225806451613,29.755658626098406,3.8487712665406426,1.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2048,2.0541871921182264,0.6893356699465444,-0.03390838786436645,27.837995907108976,2.85385500575374,0.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2066,3.441624365482234,1.672612419124244,0.23317683881064163,33.694968128683286,7.142857142857143,1.742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2077,2.8556566970091026,1.0625095104341402,0.04911323328785812,37.478644929856564,4.253945480631277,1.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2168,3.0791505791505793,0.8908453422453757,-0.06582506762849413,29.26923076923077,3.575296108291032,1.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2183,2.9687924016282223,1.0694387806273167,0.038028169014084505,37.32521721778411,4.282576866764275,1.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2187,2.8524590163934427,1.0778800017896293,0.05693069306930693,28.081955928425664,4.31758530183727,1.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2206,3.3157894736842106,0.99902510352482,-0.038461538461538464,30.359846009282958,3.996101364522417,1.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2253,2.316185696361355,0.905385657942902,0.04524590163934426,32.982942833337304,3.6304945054945055,1.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2258,3.2448979591836737,1.1654586004078942,0.04973221117061974,38.54368829213225,4.689210950080516,1.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2266,3.238834951456311,1.1370413207737844,0.03726082578046324,33.052319792531875,4.566945606694561,1.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2285,3.673423423423423,1.2070097459638331,0.020689655172413793,32.97340597814063,4.870892018779343,1.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2312,2.297530864197531,0.8422542955448961,0.014402003757044458,32.03822182340262,3.3939008894536213,1.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2377,3.352238805970149,1.292172343881248,0.09387755102040816,40.0745523911593,5.254054054054054,1.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2381,3.253303964757709,1.4450619978590753,0.16859716859716858,33.869523642439226,5.978328173374613,1.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2399,1.4974424552429668,0.5798248780695322,-3.1959092361776926E-4,31.649587662333918,2.495846645367412,0.976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2425,3.2829888712241653,1.0912619690934524,0.010441767068273093,36.11865307147936,4.373376623376624,1.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2441,3.9059829059829063,1.2822601590872162,0.02992957746478873,39.64826720145963,5.208711433756806,1.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2445,3.7251585623678647,1.216323061308507,0.01939655172413793,34.31972998394661,4.912087912087912,1.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2474,2.0637450199203187,0.7644716840705151,0.008032128514056224,28.365097217486852,3.11336032388664,1.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2481,2.7462006079027357,1.0580075774893143,0.06129032258064516,34.11254274741849,4.2353951890034365,1.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,3.1963190184049077,1.0039100721587817,-0.022,30.438856669033854,4.015655577299413,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2548,2.659356725146199,1.0544854888623665,0.07126076742364917,34.32676613642789,4.220910623946037,1.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2572,3.7218390804597705,1.391954946893142,0.09571788413098237,34.50571584572177,5.721448467966574,1.733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2579,3.1157495256166987,1.1881680626036646,0.07551020408163266,33.51204571848735,4.788079470198675,1.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2584,3.186813186813187,1.239008239095346,0.08982035928143713,31.90264868996693,5.0131578947368425,1.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2601,3.808080808080808,1.6720778431774774,0.19517102615694165,30.434850061731833,7.14,1.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2647,4.18562874251497,1.3264780248263681,0.021406727828746176,38.17610777277278,5.4125,1.736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2661,3.321663019693654,1.1043410182468603,0.012181616832779624,31.074925111305987,4.428251121076233,1.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2668,3.131764705882353,1.0231757445264347,-0.00468384074941452,28.388680181921032,4.093240093240094,1.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2672,2.5,0.8272587885428011,-0.02356020942408377,31.399430820013404,3.338874680306905,1.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2682,2.9161676646706587,1.3058779609362912,0.15172413793103448,32.994734574663724,5.317073170731708,1.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2696,3.4226190476190474,1.1188265577609489,0.0074962518740629685,27.095958631005967,4.4894259818731115,1.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2723,3.7683215130023644,1.2344069140212,0.022974607013301087,32.782115241685126,4.992574257425742,1.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2743,3.8257756563245824,1.4567907716210569,0.11140583554376658,34.74843833767333,6.035820895522388,1.717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2768,3.473251028806584,1.008331440836477,-0.05170731707317073,31.39011162768501,4.033395176252319,1.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2780,3.3837719298245617,1.0015024416792742,-0.04502617801047121,30.012007204803364,4.006012024048096,1.401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2782,3.366852886405959,1.1678096774383102,0.03667953667953668,34.61520441849067,4.69939879759519,1.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2785,3.6435643564356432,1.2912878474779201,0.06129597197898424,27.83019942436633,5.25,1.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2797,3.2549800796812747,1.3166428664889784,0.11555555555555555,34.52601595068555,5.366834170854271,1.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2812,3.018087855297158,0.9955135338464643,-0.0045016077170418,37.33695300402505,3.9820742637644044,1.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2829,2.869488536155203,1.155992830402217,0.09143407122232916,33.350555690891014,4.648305084745763,1.592,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2833,3.0985130111524164,1.2210101093962333,0.09238578680203045,34.137531262878134,4.932885906040268,1.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2844,2.5395284327323164,1.1328430809234742,0.12480499219968799,35.684671214925245,4.549019607843137,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,2.8168249660786975,1.0324099393397894,0.039492242595204514,36.06830637375235,4.130690161527166,1.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2938,3.2465437788018434,0.9887019943464622,-0.035555555555555556,28.65642264281103,3.9549356223175964,1.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2941,3.2997946611909654,1.2435805860618971,0.07862679955703211,33.49308069114077,5.033653846153846,1.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2997,3.241883116883117,1.1816422349986844,0.05751072961373391,36.70529849192626,4.759562841530054,1.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3051,4.168157423971378,1.3087352170794784,0.015440508628519528,40.068467342746416,5.330258302583026,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3055,3.8232758620689653,1.535948438505527,0.14285714285714285,37.16614730908309,6.431034482758621,1.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3070,3.4436229205175604,1.2263649815175937,0.05458089668615984,35.70271176749444,4.956701030927835,1.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3109,3.9071428571428575,1.6751168198790871,0.1864406779661017,36.58198162087922,7.15625,1.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3117,4.003759398496241,1.3004883222643735,0.028019323671497585,38.376537230378524,5.292246520874752,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3145,3.754385964912281,1.4115245476206175,0.10038610038610038,28.155782902118602,5.815450643776824,1.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3148,3.427495291902072,1.4365690400373816,0.14563106796116504,37.30073864884642,5.936868686868687,1.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3153,1.5222482435597189,0.5798558098983353,-0.0052417006406523005,23.503827289378272,2.495944380069525,0.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3157,3.6818181818181817,1.3954460043775938,0.10137672090112641,34.584888464879455,5.73816155988858,1.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3170,3.905263157894737,1.3553384146697576,0.061452513966480445,36.42227090918163,5.5476190476190474,1.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3174,3.0629067245119304,0.9591107049113792,-0.02845100105374078,28.50373553470569,3.8381147540983607,1.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3185,3.2842287694974006,1.201603693567353,0.061637534498620056,35.929004441550646,4.847058823529411,1.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3241,3.9851063829787234,1.164717071582335,-0.030927835051546393,34.56502739094469,4.686,1.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3256,4.1230283911671926,1.1358365463698268,-0.05794947994056464,28.496180853446365,4.561797752808989,1.634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3275,3.2300000000000004,1.1709656657822967,0.05401844532279315,29.433866734940864,4.713091922005571,1.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3302,3.1464019851116625,0.9852047088018545,-0.02539298669891173,27.244223840970353,3.9410377358490565,1.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3307,2.6884057971014492,1.2069919340879312,0.13814432989690723,23.095439982889697,4.8708133971291865,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3311,3.928015564202335,1.4947118518151998,0.11617806731813246,39.20934568589033,6.223587223587224,1.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3314,3.38664323374341,1.1093121772185754,0.007079646017699115,34.997196018341555,4.449197860962567,1.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3318,3.542713567839196,1.1172256913468561,-0.0066555740432612314,36.58405150939033,4.482644628099173,1.662,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3354,2.5555555555555554,0.951012970972573,0.034079844206426485,28.50927083406261,3.806451612903226,1.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3362,3.6828571428571433,1.110403835247199,-0.025069637883008356,28.370818428728743,4.453804347826087,1.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3371,2.8643478260869566,1.3223272558998107,0.1651469098277609,35.26717635663626,5.393203883495145,1.741,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3394,3.474537037037037,1.3949749569693595,0.1235370611183355,33.49808331685686,5.735905044510385,1.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
